curated_chunk_id,curated_section_id,year,chunk_index,title,theme,source_type,original_start_pdf_page,original_end_pdf_page,word_count
CUR2009_S006_C026,CUR2009_S006,2009,26,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,615
CUR2009_S006_C027,CUR2009_S006,2009,27,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,866
CUR2009_S006_C028,CUR2009_S006,2009,28,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,866
CUR2009_S006_C029,CUR2009_S006,2009,29,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,852
CUR2009_S006_C030,CUR2009_S006,2009,30,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,862
CUR2009_S006_C031,CUR2009_S006,2009,31,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,864
CUR2009_S006_C032,CUR2009_S006,2009,32,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,856
CUR2009_S006_C033,CUR2009_S006,2009,33,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,862
CUR2009_S006_C034,CUR2009_S006,2009,34,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,864
CUR2009_S006_C035,CUR2009_S006,2009,35,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,862
CUR2009_S006_C036,CUR2009_S006,2009,36,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,858
CUR2009_S006_C037,CUR2009_S006,2009,37,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,864
CUR2009_S006_C038,CUR2009_S006,2009,38,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,854
CUR2009_S006_C039,CUR2009_S006,2009,39,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,858
CUR2009_S006_C040,CUR2009_S006,2009,40,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,866
CUR2009_S006_C041,CUR2009_S006,2009,41,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,852
CUR2009_S006_C042,CUR2009_S006,2009,42,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,862
CUR2009_S006_C043,CUR2009_S006,2009,43,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,864
CUR2009_S006_C044,CUR2009_S006,2009,44,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,860
CUR2009_S006_C045,CUR2009_S006,2009,45,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,862
CUR2009_S006_C046,CUR2009_S006,2009,46,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,866
CUR2009_S006_C047,CUR2009_S006,2009,47,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,861
CUR2009_S006_C048,CUR2009_S006,2009,48,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,862
CUR2009_S006_C049,CUR2009_S006,2009,49,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,864
CUR2009_S006_C050,CUR2009_S006,2009,50,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,857
CUR2009_S006_C051,CUR2009_S006,2009,51,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,876
CUR2009_S006_C052,CUR2009_S006,2009,52,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,910
CUR2009_S006_C053,CUR2009_S006,2009,53,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,932
CUR2009_S006_C054,CUR2009_S006,2009,54,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,940
CUR2009_S006_C055,CUR2009_S006,2009,55,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,942
CUR2009_S006_C056,CUR2009_S006,2009,56,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,932
CUR2009_S006_C057,CUR2009_S006,2009,57,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,941
CUR2009_S006_C058,CUR2009_S006,2009,58,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,919
CUR2009_S006_C059,CUR2009_S006,2009,59,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,941
CUR2009_S006_C060,CUR2009_S006,2009,60,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,925
CUR2009_S006_C061,CUR2009_S006,2009,61,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,939
CUR2009_S006_C062,CUR2009_S006,2009,62,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,928
CUR2009_S006_C063,CUR2009_S006,2009,63,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,931
CUR2009_S006_C064,CUR2009_S006,2009,64,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,938
CUR2009_S006_C065,CUR2009_S006,2009,65,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,940
CUR2009_S006_C066,CUR2009_S006,2009,66,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,941
CUR2009_S006_C067,CUR2009_S006,2009,67,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,923
CUR2009_S006_C068,CUR2009_S006,2009,68,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,945
CUR2009_S006_C069,CUR2009_S006,2009,69,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,921
CUR2009_S006_C070,CUR2009_S006,2009,70,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,933
CUR2009_S006_C071,CUR2009_S006,2009,71,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,925
CUR2009_S006_C072,CUR2009_S006,2009,72,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,933
CUR2009_S006_C073,CUR2009_S006,2009,73,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,944
CUR2009_S006_C074,CUR2009_S006,2009,74,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,944
CUR2009_S006_C075,CUR2009_S006,2009,75,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,942
CUR2009_S006_C076,CUR2009_S006,2009,76,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,927
CUR2009_S006_C077,CUR2009_S006,2009,77,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,946
CUR2009_S006_C078,CUR2009_S006,2009,78,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,933
CUR2009_S006_C079,CUR2009_S006,2009,79,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,950
CUR2009_S006_C080,CUR2009_S006,2009,80,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,938
CUR2009_S006_C081,CUR2009_S006,2009,81,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,927
CUR2009_S006_C082,CUR2009_S006,2009,82,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,902
CUR2009_S006_C083,CUR2009_S006,2009,83,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,892
CUR2009_S006_C084,CUR2009_S006,2009,84,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,878
CUR2009_S006_C085,CUR2009_S006,2009,85,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,890
CUR2009_S006_C086,CUR2009_S006,2009,86,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,892
CUR2009_S006_C087,CUR2009_S006,2009,87,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,873
CUR2009_S006_C088,CUR2009_S006,2009,88,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,893
CUR2009_S006_C089,CUR2009_S006,2009,89,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,892
CUR2009_S006_C090,CUR2009_S006,2009,90,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,881
CUR2009_S006_C091,CUR2009_S006,2009,91,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,888
CUR2009_S006_C092,CUR2009_S006,2009,92,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,889
CUR2009_S006_C093,CUR2009_S006,2009,93,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,875
CUR2009_S006_C094,CUR2009_S006,2009,94,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,896
CUR2009_S006_C095,CUR2009_S006,2009,95,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,892
CUR2009_S006_C096,CUR2009_S006,2009,96,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,891
CUR2009_S006_C097,CUR2009_S006,2009,97,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,894
CUR2009_S006_C098,CUR2009_S006,2009,98,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,887
CUR2009_S006_C099,CUR2009_S006,2009,99,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,895
CUR2009_S006_C100,CUR2009_S006,2009,100,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,892
CUR2009_S006_C101,CUR2009_S006,2009,101,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,872
CUR2009_S006_C102,CUR2009_S006,2009,102,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,888
CUR2009_S006_C103,CUR2009_S006,2009,103,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,891
CUR2009_S006_C104,CUR2009_S006,2009,104,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,876
CUR2009_S006_C105,CUR2009_S006,2009,105,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,892
CUR2009_S006_C106,CUR2009_S006,2009,106,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,895
CUR2009_S006_C107,CUR2009_S006,2009,107,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,940
CUR2009_S006_C108,CUR2009_S006,2009,108,Resultatindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,26,166,367
CUR2010_S001_C001,CUR2010_S001,2010,1,Bakgrundsindikatorer,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,7,108
CUR2010_S002_C001,CUR2010_S002,2010,1,Personal och kompetens,personal_kompetens_och_resurser,legacy_title_located_in_original_report,7,7,108
CUR2010_S003_C001,CUR2010_S003,2010,1,Riskfylld användning av läkemedel,lakemedel_och_patientsakerhet,legacy_title_located_in_original_report,7,8,120
CUR2010_S004_C001,CUR2010_S004,2010,1,Riskförebyggande arbete,lakemedel_och_patientsakerhet,legacy_title_located_in_original_report,9,9,312
CUR2010_S005_C001,CUR2010_S005,2010,1,Tillgänglighet,ovrigt,legacy_title_located_in_original_report,9,9,312
CUR2010_S006_C001,CUR2010_S006,2010,1,Vprd och omsorg vid specikika behov,ovrigt,legacy_title_located_in_original_report,9,9,312
CUR2010_S007_C001,CUR2010_S007,2010,1,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,878
CUR2010_S007_C002,CUR2010_S007,2010,2,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,885
CUR2010_S007_C003,CUR2010_S007,2010,3,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,882
CUR2010_S007_C004,CUR2010_S007,2010,4,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,874
CUR2010_S007_C005,CUR2010_S007,2010,5,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,863
CUR2010_S007_C006,CUR2010_S007,2010,6,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,860
CUR2010_S007_C007,CUR2010_S007,2010,7,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,871
CUR2010_S007_C008,CUR2010_S007,2010,8,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,871
CUR2010_S007_C009,CUR2010_S007,2010,9,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,860
CUR2010_S007_C010,CUR2010_S007,2010,10,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,878
CUR2010_S007_C011,CUR2010_S007,2010,11,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,886
CUR2010_S007_C012,CUR2010_S007,2010,12,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,878
CUR2010_S007_C013,CUR2010_S007,2010,13,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,867
CUR2010_S007_C014,CUR2010_S007,2010,14,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,874
CUR2010_S007_C015,CUR2010_S007,2010,15,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,889
CUR2010_S007_C016,CUR2010_S007,2010,16,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,908
CUR2010_S007_C017,CUR2010_S007,2010,17,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,868
CUR2010_S007_C018,CUR2010_S007,2010,18,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,861
CUR2010_S007_C019,CUR2010_S007,2010,19,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,874
CUR2010_S007_C020,CUR2010_S007,2010,20,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,873
CUR2010_S007_C021,CUR2010_S007,2010,21,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,878
CUR2010_S007_C022,CUR2010_S007,2010,22,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,883
CUR2010_S007_C023,CUR2010_S007,2010,23,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,878
CUR2010_S007_C024,CUR2010_S007,2010,24,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,864
CUR2010_S007_C025,CUR2010_S007,2010,25,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,868
CUR2010_S007_C026,CUR2010_S007,2010,26,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,868
CUR2010_S007_C027,CUR2010_S007,2010,27,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,866
CUR2010_S007_C028,CUR2010_S007,2010,28,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,854
CUR2010_S007_C029,CUR2010_S007,2010,29,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,867
CUR2010_S007_C030,CUR2010_S007,2010,30,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,866
CUR2010_S007_C031,CUR2010_S007,2010,31,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,867
CUR2010_S007_C032,CUR2010_S007,2010,32,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,866
CUR2010_S007_C033,CUR2010_S007,2010,33,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,854
CUR2010_S007_C034,CUR2010_S007,2010,34,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,864
CUR2010_S007_C035,CUR2010_S007,2010,35,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,868
CUR2010_S007_C036,CUR2010_S007,2010,36,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,866
CUR2010_S007_C037,CUR2010_S007,2010,37,De äldres omdöme om hemtjänst och säbo,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,10,150,866
