report_id,year,source_file,pdf_page,word_count
R2018,2018,D:\Data\2018-2-7.pdf,14,300
R2018,2018,D:\Data\2018-2-7.pdf,15,428
R2018,2018,D:\Data\2018-2-7.pdf,16,418
R2018,2018,D:\Data\2018-2-7.pdf,17,382
R2018,2018,D:\Data\2018-2-7.pdf,18,285
R2018,2018,D:\Data\2018-2-7.pdf,19,356
R2018,2018,D:\Data\2018-2-7.pdf,20,371
R2018,2018,D:\Data\2018-2-7.pdf,21,204
R2018,2018,D:\Data\2018-2-7.pdf,22,248
R2018,2018,D:\Data\2018-2-7.pdf,23,350
R2018,2018,D:\Data\2018-2-7.pdf,24,228
R2018,2018,D:\Data\2018-2-7.pdf,25,345
R2018,2018,D:\Data\2018-2-7.pdf,26,494
R2018,2018,D:\Data\2018-2-7.pdf,27,340
R2018,2018,D:\Data\2018-2-7.pdf,28,355
R2018,2018,D:\Data\2018-2-7.pdf,29,485
R2018,2018,D:\Data\2018-2-7.pdf,30,508
R2018,2018,D:\Data\2018-2-7.pdf,31,453
R2018,2018,D:\Data\2018-2-7.pdf,32,345
R2018,2018,D:\Data\2018-2-7.pdf,33,330
R2018,2018,D:\Data\2018-2-7.pdf,34,260
R2018,2018,D:\Data\2018-2-7.pdf,35,391
R2018,2018,D:\Data\2018-2-7.pdf,36,316
R2018,2018,D:\Data\2018-2-7.pdf,37,352
R2018,2018,D:\Data\2018-2-7.pdf,38,382
R2018,2018,D:\Data\2018-2-7.pdf,39,466
R2018,2018,D:\Data\2018-2-7.pdf,40,518
R2018,2018,D:\Data\2018-2-7.pdf,41,480
R2018,2018,D:\Data\2018-2-7.pdf,42,363
R2018,2018,D:\Data\2018-2-7.pdf,43,475
R2018,2018,D:\Data\2018-2-7.pdf,44,425
R2018,2018,D:\Data\2018-2-7.pdf,45,346
R2018,2018,D:\Data\2018-2-7.pdf,46,435
R2018,2018,D:\Data\2018-2-7.pdf,47,417
R2018,2018,D:\Data\2018-2-7.pdf,48,258
R2018,2018,D:\Data\2018-2-7.pdf,49,335
R2018,2018,D:\Data\2018-2-7.pdf,50,358
R2018,2018,D:\Data\2018-2-7.pdf,51,278
R2018,2018,D:\Data\2018-2-7.pdf,52,310
R2018,2018,D:\Data\2018-2-7.pdf,53,397
R2018,2018,D:\Data\2018-2-7.pdf,54,330
R2018,2018,D:\Data\2018-2-7.pdf,55,229
R2018,2018,D:\Data\2018-2-7.pdf,56,401
R2018,2018,D:\Data\2018-2-7.pdf,57,329
R2018,2018,D:\Data\2018-2-7.pdf,58,445
R2018,2018,D:\Data\2018-2-7.pdf,59,305
R2018,2018,D:\Data\2018-2-7.pdf,60,344
R2018,2018,D:\Data\2018-2-7.pdf,61,271
R2018,2018,D:\Data\2018-2-7.pdf,62,336
R2018,2018,D:\Data\2018-2-7.pdf,63,400
R2018,2018,D:\Data\2018-2-7.pdf,64,464
R2018,2018,D:\Data\2018-2-7.pdf,65,400
R2018,2018,D:\Data\2018-2-7.pdf,66,474
R2018,2018,D:\Data\2018-2-7.pdf,67,399
R2018,2018,D:\Data\2018-2-7.pdf,68,101
R2018,2018,D:\Data\2018-2-7.pdf,69,458
R2018,2018,D:\Data\2018-2-7.pdf,70,334
R2018,2018,D:\Data\2018-2-7.pdf,71,435
R2018,2018,D:\Data\2018-2-7.pdf,72,422
R2018,2018,D:\Data\2018-2-7.pdf,73,315
R2018,2018,D:\Data\2018-2-7.pdf,74,328
R2018,2018,D:\Data\2018-2-7.pdf,75,472
R2018,2018,D:\Data\2018-2-7.pdf,76,238
R2018,2018,D:\Data\2018-2-7.pdf,77,316
R2018,2018,D:\Data\2018-2-7.pdf,78,318
R2018,2018,D:\Data\2018-2-7.pdf,79,345
R2018,2018,D:\Data\2018-2-7.pdf,80,342
R2018,2018,D:\Data\2018-2-7.pdf,81,397
R2018,2018,D:\Data\2018-2-7.pdf,82,446
R2018,2018,D:\Data\2018-2-7.pdf,83,479
R2018,2018,D:\Data\2018-2-7.pdf,84,299
R2018,2018,D:\Data\2018-2-7.pdf,85,355
R2018,2018,D:\Data\2018-2-7.pdf,86,363
R2018,2018,D:\Data\2018-2-7.pdf,87,429
R2018,2018,D:\Data\2018-2-7.pdf,88,405
R2018,2018,D:\Data\2018-2-7.pdf,89,278
R2018,2018,D:\Data\2018-2-7.pdf,90,332
R2018,2018,D:\Data\2018-2-7.pdf,91,369
R2018,2018,D:\Data\2018-2-7.pdf,92,358
R2018,2018,D:\Data\2018-2-7.pdf,93,351
R2018,2018,D:\Data\2018-2-7.pdf,94,368
R2018,2018,D:\Data\2018-2-7.pdf,95,323
R2018,2018,D:\Data\2018-2-7.pdf,96,0
R2018,2018,D:\Data\2018-2-7.pdf,97,0
R2018,2018,D:\Data\2018-2-7.pdf,98,46
R2019,2019,D:\Data\2019-3-18.pdf,1,0
R2019,2019,D:\Data\2019-3-18.pdf,2,0
R2019,2019,D:\Data\2019-3-18.pdf,3,7
R2019,2019,D:\Data\2019-3-18.pdf,4,71
R2019,2019,D:\Data\2019-3-18.pdf,5,74
R2019,2019,D:\Data\2019-3-18.pdf,6,0
R2019,2019,D:\Data\2019-3-18.pdf,7,203
R2019,2019,D:\Data\2019-3-18.pdf,8,127
R2019,2019,D:\Data\2019-3-18.pdf,9,387
R2019,2019,D:\Data\2019-3-18.pdf,10,366
R2019,2019,D:\Data\2019-3-18.pdf,11,23
R2019,2019,D:\Data\2019-3-18.pdf,12,344
R2019,2019,D:\Data\2019-3-18.pdf,13,120
R2019,2019,D:\Data\2019-3-18.pdf,14,212
R2019,2019,D:\Data\2019-3-18.pdf,15,264
R2019,2019,D:\Data\2019-3-18.pdf,16,215
R2019,2019,D:\Data\2019-3-18.pdf,17,475
R2019,2019,D:\Data\2019-3-18.pdf,18,508
R2019,2019,D:\Data\2019-3-18.pdf,19,440
R2019,2019,D:\Data\2019-3-18.pdf,20,448
R2019,2019,D:\Data\2019-3-18.pdf,21,490
R2019,2019,D:\Data\2019-3-18.pdf,22,388
R2019,2019,D:\Data\2019-3-18.pdf,23,468
R2019,2019,D:\Data\2019-3-18.pdf,24,337
R2019,2019,D:\Data\2019-3-18.pdf,25,184
R2019,2019,D:\Data\2019-3-18.pdf,26,295
R2019,2019,D:\Data\2019-3-18.pdf,27,313
R2019,2019,D:\Data\2019-3-18.pdf,28,177
R2019,2019,D:\Data\2019-3-18.pdf,29,306
R2019,2019,D:\Data\2019-3-18.pdf,30,308
R2019,2019,D:\Data\2019-3-18.pdf,31,325
R2019,2019,D:\Data\2019-3-18.pdf,32,451
R2019,2019,D:\Data\2019-3-18.pdf,33,334
R2019,2019,D:\Data\2019-3-18.pdf,34,423
R2019,2019,D:\Data\2019-3-18.pdf,35,428
R2019,2019,D:\Data\2019-3-18.pdf,36,376
R2019,2019,D:\Data\2019-3-18.pdf,37,455
R2019,2019,D:\Data\2019-3-18.pdf,38,411
R2019,2019,D:\Data\2019-3-18.pdf,39,449
R2019,2019,D:\Data\2019-3-18.pdf,40,391
R2019,2019,D:\Data\2019-3-18.pdf,41,483
R2019,2019,D:\Data\2019-3-18.pdf,42,291
R2019,2019,D:\Data\2019-3-18.pdf,43,324
R2019,2019,D:\Data\2019-3-18.pdf,44,283
R2019,2019,D:\Data\2019-3-18.pdf,45,270
R2019,2019,D:\Data\2019-3-18.pdf,46,434
R2019,2019,D:\Data\2019-3-18.pdf,47,318
R2019,2019,D:\Data\2019-3-18.pdf,48,436
R2019,2019,D:\Data\2019-3-18.pdf,49,404
R2019,2019,D:\Data\2019-3-18.pdf,50,397
R2019,2019,D:\Data\2019-3-18.pdf,51,489
R2019,2019,D:\Data\2019-3-18.pdf,52,333
R2019,2019,D:\Data\2019-3-18.pdf,53,437
R2019,2019,D:\Data\2019-3-18.pdf,54,471
R2019,2019,D:\Data\2019-3-18.pdf,55,357
R2019,2019,D:\Data\2019-3-18.pdf,56,236
R2019,2019,D:\Data\2019-3-18.pdf,57,351
R2019,2019,D:\Data\2019-3-18.pdf,58,43
R2019,2019,D:\Data\2019-3-18.pdf,59,349
R2019,2019,D:\Data\2019-3-18.pdf,60,429
R2019,2019,D:\Data\2019-3-18.pdf,61,264
R2019,2019,D:\Data\2019-3-18.pdf,62,352
R2019,2019,D:\Data\2019-3-18.pdf,63,380
R2019,2019,D:\Data\2019-3-18.pdf,64,370
R2019,2019,D:\Data\2019-3-18.pdf,65,334
R2019,2019,D:\Data\2019-3-18.pdf,66,367
R2019,2019,D:\Data\2019-3-18.pdf,67,365
R2019,2019,D:\Data\2019-3-18.pdf,68,365
R2019,2019,D:\Data\2019-3-18.pdf,69,321
R2019,2019,D:\Data\2019-3-18.pdf,70,369
R2019,2019,D:\Data\2019-3-18.pdf,71,347
R2019,2019,D:\Data\2019-3-18.pdf,72,404
R2019,2019,D:\Data\2019-3-18.pdf,73,416
R2019,2019,D:\Data\2019-3-18.pdf,74,402
R2019,2019,D:\Data\2019-3-18.pdf,75,434
R2019,2019,D:\Data\2019-3-18.pdf,76,313
R2019,2019,D:\Data\2019-3-18.pdf,77,241
R2019,2019,D:\Data\2019-3-18.pdf,78,477
R2019,2019,D:\Data\2019-3-18.pdf,79,431
R2019,2019,D:\Data\2019-3-18.pdf,80,410
R2019,2019,D:\Data\2019-3-18.pdf,81,356
R2019,2019,D:\Data\2019-3-18.pdf,82,251
R2019,2019,D:\Data\2019-3-18.pdf,83,372
R2019,2019,D:\Data\2019-3-18.pdf,84,350
R2019,2019,D:\Data\2019-3-18.pdf,85,415
R2019,2019,D:\Data\2019-3-18.pdf,86,310
R2019,2019,D:\Data\2019-3-18.pdf,87,116
R2019,2019,D:\Data\2019-3-18.pdf,88,439
R2019,2019,D:\Data\2019-3-18.pdf,89,357
R2019,2019,D:\Data\2019-3-18.pdf,90,453
R2019,2019,D:\Data\2019-3-18.pdf,91,358
R2019,2019,D:\Data\2019-3-18.pdf,92,358
R2019,2019,D:\Data\2019-3-18.pdf,93,408
R2019,2019,D:\Data\2019-3-18.pdf,94,365
R2019,2019,D:\Data\2019-3-18.pdf,95,491
R2019,2019,D:\Data\2019-3-18.pdf,96,397
R2019,2019,D:\Data\2019-3-18.pdf,97,35
R2019,2019,D:\Data\2019-3-18.pdf,98,468
R2019,2019,D:\Data\2019-3-18.pdf,99,371
R2019,2019,D:\Data\2019-3-18.pdf,100,344
R2019,2019,D:\Data\2019-3-18.pdf,101,286
R2019,2019,D:\Data\2019-3-18.pdf,102,375
R2019,2019,D:\Data\2019-3-18.pdf,103,418
R2019,2019,D:\Data\2019-3-18.pdf,104,429
R2019,2019,D:\Data\2019-3-18.pdf,105,468
R2019,2019,D:\Data\2019-3-18.pdf,106,28
R2019,2019,D:\Data\2019-3-18.pdf,107,346
R2019,2019,D:\Data\2019-3-18.pdf,108,395
R2019,2019,D:\Data\2019-3-18.pdf,109,451
R2019,2019,D:\Data\2019-3-18.pdf,110,389
R2019,2019,D:\Data\2019-3-18.pdf,111,405
R2019,2019,D:\Data\2019-3-18.pdf,112,396
R2019,2019,D:\Data\2019-3-18.pdf,113,403
R2019,2019,D:\Data\2019-3-18.pdf,114,117
R2019,2019,D:\Data\2019-3-18.pdf,115,317
R2019,2019,D:\Data\2019-3-18.pdf,116,0
R2020,2020,D:\Data\2020-3-6603.pdf,1,48
R2020,2020,D:\Data\2020-3-6603.pdf,2,0
R2020,2020,D:\Data\2020-3-6603.pdf,3,7
R2020,2020,D:\Data\2020-3-6603.pdf,4,70
R2020,2020,D:\Data\2020-3-6603.pdf,5,66
R2020,2020,D:\Data\2020-3-6603.pdf,6,0
R2020,2020,D:\Data\2020-3-6603.pdf,7,185
R2020,2020,D:\Data\2020-3-6603.pdf,8,105
R2020,2020,D:\Data\2020-3-6603.pdf,9,436
R2020,2020,D:\Data\2020-3-6603.pdf,10,260
R2020,2020,D:\Data\2020-3-6603.pdf,11,358
R2020,2020,D:\Data\2020-3-6603.pdf,12,145
R2020,2020,D:\Data\2020-3-6603.pdf,13,392
R2020,2020,D:\Data\2020-3-6603.pdf,14,506
R2020,2020,D:\Data\2020-3-6603.pdf,15,234
R2020,2020,D:\Data\2020-3-6603.pdf,16,325
R2020,2020,D:\Data\2020-3-6603.pdf,17,340
R2020,2020,D:\Data\2020-3-6603.pdf,18,512
R2020,2020,D:\Data\2020-3-6603.pdf,19,437
R2020,2020,D:\Data\2020-3-6603.pdf,20,458
R2020,2020,D:\Data\2020-3-6603.pdf,21,515
R2020,2020,D:\Data\2020-3-6603.pdf,22,565
R2020,2020,D:\Data\2020-3-6603.pdf,23,430
R2020,2020,D:\Data\2020-3-6603.pdf,24,304
R2020,2020,D:\Data\2020-3-6603.pdf,25,217
R2020,2020,D:\Data\2020-3-6603.pdf,26,412
R2020,2020,D:\Data\2020-3-6603.pdf,27,337
R2020,2020,D:\Data\2020-3-6603.pdf,28,290
R2020,2020,D:\Data\2020-3-6603.pdf,29,378
R2020,2020,D:\Data\2020-3-6603.pdf,30,405
R2020,2020,D:\Data\2020-3-6603.pdf,31,262
R2020,2020,D:\Data\2020-3-6603.pdf,32,421
R2020,2020,D:\Data\2020-3-6603.pdf,33,381
R2020,2020,D:\Data\2020-3-6603.pdf,34,346
R2020,2020,D:\Data\2020-3-6603.pdf,35,366
R2020,2020,D:\Data\2020-3-6603.pdf,36,470
R2020,2020,D:\Data\2020-3-6603.pdf,37,364
R2020,2020,D:\Data\2020-3-6603.pdf,38,493
R2020,2020,D:\Data\2020-3-6603.pdf,39,236
R2020,2020,D:\Data\2020-3-6603.pdf,40,404
R2020,2020,D:\Data\2020-3-6603.pdf,41,508
R2020,2020,D:\Data\2020-3-6603.pdf,42,361
R2020,2020,D:\Data\2020-3-6603.pdf,43,468
R2020,2020,D:\Data\2020-3-6603.pdf,44,467
R2020,2020,D:\Data\2020-3-6603.pdf,45,294
R2020,2020,D:\Data\2020-3-6603.pdf,46,260
R2020,2020,D:\Data\2020-3-6603.pdf,47,242
R2020,2020,D:\Data\2020-3-6603.pdf,48,328
R2020,2020,D:\Data\2020-3-6603.pdf,49,384
R2020,2020,D:\Data\2020-3-6603.pdf,50,372
R2020,2020,D:\Data\2020-3-6603.pdf,51,178
R2020,2020,D:\Data\2020-3-6603.pdf,52,264
R2020,2020,D:\Data\2020-3-6603.pdf,53,376
R2020,2020,D:\Data\2020-3-6603.pdf,54,250
R2020,2020,D:\Data\2020-3-6603.pdf,55,374
R2020,2020,D:\Data\2020-3-6603.pdf,56,473
R2020,2020,D:\Data\2020-3-6603.pdf,57,260
R2020,2020,D:\Data\2020-3-6603.pdf,58,338
R2020,2020,D:\Data\2020-3-6603.pdf,59,415
R2020,2020,D:\Data\2020-3-6603.pdf,60,466
R2020,2020,D:\Data\2020-3-6603.pdf,61,338
R2020,2020,D:\Data\2020-3-6603.pdf,62,314
R2020,2020,D:\Data\2020-3-6603.pdf,63,394
R2020,2020,D:\Data\2020-3-6603.pdf,64,400
R2020,2020,D:\Data\2020-3-6603.pdf,65,346
R2020,2020,D:\Data\2020-3-6603.pdf,66,94
R2020,2020,D:\Data\2020-3-6603.pdf,67,398
R2020,2020,D:\Data\2020-3-6603.pdf,68,434
R2020,2020,D:\Data\2020-3-6603.pdf,69,361
R2020,2020,D:\Data\2020-3-6603.pdf,70,436
R2020,2020,D:\Data\2020-3-6603.pdf,71,403
R2020,2020,D:\Data\2020-3-6603.pdf,72,272
R2020,2020,D:\Data\2020-3-6603.pdf,73,412
R2020,2020,D:\Data\2020-3-6603.pdf,74,477
R2020,2020,D:\Data\2020-3-6603.pdf,75,382
R2020,2020,D:\Data\2020-3-6603.pdf,76,508
R2020,2020,D:\Data\2020-3-6603.pdf,77,422
R2020,2020,D:\Data\2020-3-6603.pdf,78,237
R2020,2020,D:\Data\2020-3-6603.pdf,79,464
R2020,2020,D:\Data\2020-3-6603.pdf,80,375
R2020,2020,D:\Data\2020-3-6603.pdf,81,454
R2020,2020,D:\Data\2020-3-6603.pdf,82,461
R2020,2020,D:\Data\2020-3-6603.pdf,83,402
R2020,2020,D:\Data\2020-3-6603.pdf,84,466
R2020,2020,D:\Data\2020-3-6603.pdf,85,434
R2020,2020,D:\Data\2020-3-6603.pdf,86,246
R2020,2020,D:\Data\2020-3-6603.pdf,87,442
R2020,2020,D:\Data\2020-3-6603.pdf,88,473
R2020,2020,D:\Data\2020-3-6603.pdf,89,365
R2020,2020,D:\Data\2020-3-6603.pdf,90,389
R2020,2020,D:\Data\2020-3-6603.pdf,91,396
R2020,2020,D:\Data\2020-3-6603.pdf,92,284
R2020,2020,D:\Data\2020-3-6603.pdf,93,393
R2020,2020,D:\Data\2020-3-6603.pdf,94,313
R2020,2020,D:\Data\2020-3-6603.pdf,95,275
R2020,2020,D:\Data\2020-3-6603.pdf,96,452
R2020,2020,D:\Data\2020-3-6603.pdf,97,310
R2020,2020,D:\Data\2020-3-6603.pdf,98,160
R2020,2020,D:\Data\2020-3-6603.pdf,99,381
R2020,2020,D:\Data\2020-3-6603.pdf,100,406
R2020,2020,D:\Data\2020-3-6603.pdf,101,376
R2020,2020,D:\Data\2020-3-6603.pdf,102,370
R2020,2020,D:\Data\2020-3-6603.pdf,103,371
R2020,2020,D:\Data\2020-3-6603.pdf,104,386
R2020,2020,D:\Data\2020-3-6603.pdf,105,535
R2020,2020,D:\Data\2020-3-6603.pdf,106,414
R2020,2020,D:\Data\2020-3-6603.pdf,107,360
R2020,2020,D:\Data\2020-3-6603.pdf,108,339
R2020,2020,D:\Data\2020-3-6603.pdf,109,229
R2020,2020,D:\Data\2020-3-6603.pdf,110,369
R2020,2020,D:\Data\2020-3-6603.pdf,111,390
R2020,2020,D:\Data\2020-3-6603.pdf,112,309
R2020,2020,D:\Data\2020-3-6603.pdf,113,368
R2020,2020,D:\Data\2020-3-6603.pdf,114,386
R2020,2020,D:\Data\2020-3-6603.pdf,115,405
R2020,2020,D:\Data\2020-3-6603.pdf,116,437
R2020,2020,D:\Data\2020-3-6603.pdf,117,309
R2020,2020,D:\Data\2020-3-6603.pdf,118,377
R2020,2020,D:\Data\2020-3-6603.pdf,119,385
R2020,2020,D:\Data\2020-3-6603.pdf,120,371
R2020,2020,D:\Data\2020-3-6603.pdf,121,386
R2020,2020,D:\Data\2020-3-6603.pdf,122,361
R2020,2020,D:\Data\2020-3-6603.pdf,123,196
R2020,2020,D:\Data\2020-3-6603.pdf,124,0
R2020,2020,D:\Data\2020-3-6603.pdf,125,0
R2020,2020,D:\Data\2020-3-6603.pdf,126,48
R2021,2021,D:\Data\2021-3-7249.pdf,1,48
R2021,2021,D:\Data\2021-3-7249.pdf,2,0
R2021,2021,D:\Data\2021-3-7249.pdf,3,7
R2021,2021,D:\Data\2021-3-7249.pdf,4,69
R2021,2021,D:\Data\2021-3-7249.pdf,5,68
R2021,2021,D:\Data\2021-3-7249.pdf,6,0
R2021,2021,D:\Data\2021-3-7249.pdf,7,185
R2021,2021,D:\Data\2021-3-7249.pdf,8,175
R2021,2021,D:\Data\2021-3-7249.pdf,9,462
R2021,2021,D:\Data\2021-3-7249.pdf,10,488
R2021,2021,D:\Data\2021-3-7249.pdf,11,416
R2021,2021,D:\Data\2021-3-7249.pdf,12,94
R2021,2021,D:\Data\2021-3-7249.pdf,13,352
R2021,2021,D:\Data\2021-3-7249.pdf,14,263
R2021,2021,D:\Data\2021-3-7249.pdf,15,397
R2021,2021,D:\Data\2021-3-7249.pdf,16,445
R2021,2021,D:\Data\2021-3-7249.pdf,17,257
R2021,2021,D:\Data\2021-3-7249.pdf,18,446
R2021,2021,D:\Data\2021-3-7249.pdf,19,445
R2021,2021,D:\Data\2021-3-7249.pdf,20,432
R2021,2021,D:\Data\2021-3-7249.pdf,21,371
R2021,2021,D:\Data\2021-3-7249.pdf,22,361
R2021,2021,D:\Data\2021-3-7249.pdf,23,408
R2021,2021,D:\Data\2021-3-7249.pdf,24,517
R2021,2021,D:\Data\2021-3-7249.pdf,25,422
R2021,2021,D:\Data\2021-3-7249.pdf,26,443
R2021,2021,D:\Data\2021-3-7249.pdf,27,237
R2021,2021,D:\Data\2021-3-7249.pdf,28,249
R2021,2021,D:\Data\2021-3-7249.pdf,29,203
R2021,2021,D:\Data\2021-3-7249.pdf,30,319
R2021,2021,D:\Data\2021-3-7249.pdf,31,364
R2021,2021,D:\Data\2021-3-7249.pdf,32,53
R2021,2021,D:\Data\2021-3-7249.pdf,33,378
R2021,2021,D:\Data\2021-3-7249.pdf,34,409
R2021,2021,D:\Data\2021-3-7249.pdf,35,300
R2021,2021,D:\Data\2021-3-7249.pdf,36,541
R2021,2021,D:\Data\2021-3-7249.pdf,37,430
R2021,2021,D:\Data\2021-3-7249.pdf,38,413
R2021,2021,D:\Data\2021-3-7249.pdf,39,356
R2021,2021,D:\Data\2021-3-7249.pdf,40,328
R2021,2021,D:\Data\2021-3-7249.pdf,41,435
R2021,2021,D:\Data\2021-3-7249.pdf,42,345
R2021,2021,D:\Data\2021-3-7249.pdf,43,398
R2021,2021,D:\Data\2021-3-7249.pdf,44,421
R2021,2021,D:\Data\2021-3-7249.pdf,45,370
R2021,2021,D:\Data\2021-3-7249.pdf,46,314
R2021,2021,D:\Data\2021-3-7249.pdf,47,487
R2021,2021,D:\Data\2021-3-7249.pdf,48,468
R2021,2021,D:\Data\2021-3-7249.pdf,49,349
R2021,2021,D:\Data\2021-3-7249.pdf,50,435
R2021,2021,D:\Data\2021-3-7249.pdf,51,390
R2021,2021,D:\Data\2021-3-7249.pdf,52,433
R2021,2021,D:\Data\2021-3-7249.pdf,53,316
R2021,2021,D:\Data\2021-3-7249.pdf,54,381
R2021,2021,D:\Data\2021-3-7249.pdf,55,318
R2021,2021,D:\Data\2021-3-7249.pdf,56,413
R2021,2021,D:\Data\2021-3-7249.pdf,57,323
R2021,2021,D:\Data\2021-3-7249.pdf,58,463
R2021,2021,D:\Data\2021-3-7249.pdf,59,352
R2021,2021,D:\Data\2021-3-7249.pdf,60,463
R2021,2021,D:\Data\2021-3-7249.pdf,61,488
R2021,2021,D:\Data\2021-3-7249.pdf,62,360
R2021,2021,D:\Data\2021-3-7249.pdf,63,362
R2021,2021,D:\Data\2021-3-7249.pdf,64,524
R2021,2021,D:\Data\2021-3-7249.pdf,65,483
R2021,2021,D:\Data\2021-3-7249.pdf,66,236
R2021,2021,D:\Data\2021-3-7249.pdf,67,389
R2021,2021,D:\Data\2021-3-7249.pdf,68,407
R2021,2021,D:\Data\2021-3-7249.pdf,69,481
R2021,2021,D:\Data\2021-3-7249.pdf,70,410
R2021,2021,D:\Data\2021-3-7249.pdf,71,261
R2021,2021,D:\Data\2021-3-7249.pdf,72,414
R2021,2021,D:\Data\2021-3-7249.pdf,73,406
R2021,2021,D:\Data\2021-3-7249.pdf,74,388
R2021,2021,D:\Data\2021-3-7249.pdf,75,351
R2021,2021,D:\Data\2021-3-7249.pdf,76,330
R2021,2021,D:\Data\2021-3-7249.pdf,77,285
R2021,2021,D:\Data\2021-3-7249.pdf,78,387
R2021,2021,D:\Data\2021-3-7249.pdf,79,264
R2021,2021,D:\Data\2021-3-7249.pdf,80,317
R2021,2021,D:\Data\2021-3-7249.pdf,81,274
R2021,2021,D:\Data\2021-3-7249.pdf,82,166
R2021,2021,D:\Data\2021-3-7249.pdf,83,201
R2021,2021,D:\Data\2021-3-7249.pdf,84,379
R2021,2021,D:\Data\2021-3-7249.pdf,85,493
R2021,2021,D:\Data\2021-3-7249.pdf,86,467
R2021,2021,D:\Data\2021-3-7249.pdf,87,214
R2021,2021,D:\Data\2021-3-7249.pdf,88,313
R2021,2021,D:\Data\2021-3-7249.pdf,89,199
R2021,2021,D:\Data\2021-3-7249.pdf,90,241
R2021,2021,D:\Data\2021-3-7249.pdf,91,407
R2021,2021,D:\Data\2021-3-7249.pdf,92,452
R2021,2021,D:\Data\2021-3-7249.pdf,93,261
R2021,2021,D:\Data\2021-3-7249.pdf,94,455
R2021,2021,D:\Data\2021-3-7249.pdf,95,453
R2021,2021,D:\Data\2021-3-7249.pdf,96,471
R2021,2021,D:\Data\2021-3-7249.pdf,97,391
R2021,2021,D:\Data\2021-3-7249.pdf,98,232
R2021,2021,D:\Data\2021-3-7249.pdf,99,378
R2021,2021,D:\Data\2021-3-7249.pdf,100,228
R2021,2021,D:\Data\2021-3-7249.pdf,101,294
R2021,2021,D:\Data\2021-3-7249.pdf,102,379
R2021,2021,D:\Data\2021-3-7249.pdf,103,696
R2021,2021,D:\Data\2021-3-7249.pdf,104,299
R2021,2021,D:\Data\2021-3-7249.pdf,105,326
R2021,2021,D:\Data\2021-3-7249.pdf,106,338
R2021,2021,D:\Data\2021-3-7249.pdf,107,375
R2021,2021,D:\Data\2021-3-7249.pdf,108,366
R2021,2021,D:\Data\2021-3-7249.pdf,109,248
R2021,2021,D:\Data\2021-3-7249.pdf,110,264
R2021,2021,D:\Data\2021-3-7249.pdf,111,277
R2021,2021,D:\Data\2021-3-7249.pdf,112,456
R2021,2021,D:\Data\2021-3-7249.pdf,113,332
R2021,2021,D:\Data\2021-3-7249.pdf,114,390
R2021,2021,D:\Data\2021-3-7249.pdf,115,252
R2021,2021,D:\Data\2021-3-7249.pdf,116,409
R2021,2021,D:\Data\2021-3-7249.pdf,117,283
R2021,2021,D:\Data\2021-3-7249.pdf,118,413
R2021,2021,D:\Data\2021-3-7249.pdf,119,387
R2021,2021,D:\Data\2021-3-7249.pdf,120,416
R2021,2021,D:\Data\2021-3-7249.pdf,121,416
R2021,2021,D:\Data\2021-3-7249.pdf,122,372
R2021,2021,D:\Data\2021-3-7249.pdf,123,377
R2021,2021,D:\Data\2021-3-7249.pdf,124,427
R2021,2021,D:\Data\2021-3-7249.pdf,125,440
R2021,2021,D:\Data\2021-3-7249.pdf,126,393
R2021,2021,D:\Data\2021-3-7249.pdf,127,206
R2021,2021,D:\Data\2021-3-7249.pdf,128,13
R2021,2021,D:\Data\2021-3-7249.pdf,129,202
R2021,2021,D:\Data\2021-3-7249.pdf,130,48
R2022,2022,D:\Data\2022-3-7791.pdf,1,7
R2022,2022,D:\Data\2022-3-7791.pdf,2,0
R2022,2022,D:\Data\2022-3-7791.pdf,3,7
R2022,2022,D:\Data\2022-3-7791.pdf,4,62
R2022,2022,D:\Data\2022-3-7791.pdf,5,68
R2022,2022,D:\Data\2022-3-7791.pdf,6,0
R2022,2022,D:\Data\2022-3-7791.pdf,7,176
R2022,2022,D:\Data\2022-3-7791.pdf,8,138
R2022,2022,D:\Data\2022-3-7791.pdf,9,344
R2022,2022,D:\Data\2022-3-7791.pdf,10,455
R2022,2022,D:\Data\2022-3-7791.pdf,11,349
R2022,2022,D:\Data\2022-3-7791.pdf,12,370
R2022,2022,D:\Data\2022-3-7791.pdf,13,99
R2022,2022,D:\Data\2022-3-7791.pdf,14,351
R2022,2022,D:\Data\2022-3-7791.pdf,15,237
R2022,2022,D:\Data\2022-3-7791.pdf,16,448
R2022,2022,D:\Data\2022-3-7791.pdf,17,504
R2022,2022,D:\Data\2022-3-7791.pdf,18,347
R2022,2022,D:\Data\2022-3-7791.pdf,19,314
R2022,2022,D:\Data\2022-3-7791.pdf,20,358
R2022,2022,D:\Data\2022-3-7791.pdf,21,427
R2022,2022,D:\Data\2022-3-7791.pdf,22,392
R2022,2022,D:\Data\2022-3-7791.pdf,23,483
R2022,2022,D:\Data\2022-3-7791.pdf,24,445
R2022,2022,D:\Data\2022-3-7791.pdf,25,524
R2022,2022,D:\Data\2022-3-7791.pdf,26,516
R2022,2022,D:\Data\2022-3-7791.pdf,27,439
R2022,2022,D:\Data\2022-3-7791.pdf,28,406
R2022,2022,D:\Data\2022-3-7791.pdf,29,337
R2022,2022,D:\Data\2022-3-7791.pdf,30,321
R2022,2022,D:\Data\2022-3-7791.pdf,31,437
R2022,2022,D:\Data\2022-3-7791.pdf,32,254
